year,I_H_no_intervention,I_H_with_intervention,E_H_no_intervention,E_H_with_intervention,R_H_no_intervention,R_H_with_intervention,S_H_no_intervention,S_H_with_intervention,S_M_no_intervention,S_M_with_intervention,E_M_no_intervention,E_M_with_intervention,I_M_no_intervention,I_M_with_intervention,difference,reduction_percent
2017.0930869267625,2628.5120910177047,2614.349857169684,1307.523925500149,1309.926145092474,1280.2940954640833,1275.9596680083346,3359.475371594581,3374.8354755645046,10689.092133187603,12264.31541995096,2772.109941029971,2827.825198381275,899.5845575604604,916.0945976935284,14.162233848020605,0.5387927982685172
2017.0958247775493,2579.8359403550967,2570.7773588904606,1307.523925500149,1309.926145092474,1326.2174964337985,1316.0363864757328,3362.656021287474,3378.759155376328,8016.816245746342,46584.57741029109,2079.081375148816,2545.0426479480752,674.6880674936165,824.4851280126786,9.058581464636063,0.35113013672447757
2017.0985626283368,2531.159789692489,2527.931065325119,1307.523925500149,1309.926145092474,1372.1408974035137,1355.2771015426997,3365.8366709803663,3382.792633874702,5344.540358305081,41926.139756924655,1386.052809267661,2290.5382176405324,449.7915774267725,742.0365615923528,3.2287243673699777,0.1275590889408936
2017.101300479124,2482.9462389617493,2485.596944813611,1307.5239251960786,1309.9260550495856,1417.5299554992168,1393.928683805368,3369.08906391947,3386.903162166429,2824.645388224899,37601.70950838325,732.5419438028699,2054.2828772723974,237.71907839970584,665.4999209572146,-2.650705851861858,-0.10675647383208174
2017.104038329911,2447.8907100110555,2450.30695020519,1301.835023556197,1305.5413821037553,1455.0287491244796,1431.5371475599811,3372.7626008847824,3389.397265966067,65079.48989868456,33841.09586137174,659.287747807684,1848.8304038538504,213.94717003568,598.942093730396,-2.4162401941343887,-0.09870702904556862
2017.1067761806985,2407.0925542847067,2409.469945127635,1301.834955181803,1305.5368652624702,1491.8406107029564,1468.459492816466,3377.1768634070486,3393.744342628423,58574.56397396712,30453.76775191827,593.3582989889555,1663.7715268529134,192.5522342983124,538.9909208032882,-2.3773908429284347,-0.09876607522617267
2017.109514031485,2366.671759934313,2368.631495957549,1301.834955181803,1305.5368652624702,1528.2190505389117,1505.3759224041962,3381.647117921488,3398.094262210779,52427.63952981793,27069.658165781093,531.0886203431423,1478.8884864675283,172.3449400332457,479.0967114302486,-1.9597360232360188,-0.08280556925605989
2017.1122518822724,2326.9378915941625,2328.117221332124,1301.8349252834355,1305.5368016148018,1563.8088619518956,1541.9201139269746,3386.21910474702,3402.4923089610934,46920.84044358811,23846.757230646213,475.30574022750375,1302.8137511537332,154.24252211852132,422.0558478140772,-1.179329737961325,-0.05068161648067786
2017.1149897330597,2379.3903155649155,2367.0974710174646,1220.326483924848,1254.023056568393,1598.3067527497876,1576.4976303506085,3381.205133419946,3380.8761878985288,42228.756076229576,21462.0809243786,2260.666949500942,1942.260630887521,299.7585871746882,519.6734355521019,12.29284454745084,0.5166384206507233
2017.1177275838468,2494.6673728018327,2461.7620222829355,1104.703289513457,1184.3153549327342,1633.5842420076742,1611.6300379372349,3348.169713968524,3321.214830682089,38005.824266994125,19315.85334831805,5384.634549780866,3031.2768716880632,511.4383902854516,896.4395137782005,32.905350518897194,1.319027573681707
2017.1204654346336,2601.577743463895,2561.3805635435,1031.0284092202908,1171.3352031877826,1670.6857871503703,1648.2437937600089,3278.2605784569323,3198.3905853437013,34205.08651207332,17384.241001999962,8437.887980907592,3302.455666654935,643.1093668504443,2029.9747001057765,40.197179920394774,1.5451077724424973
2017.123203285421,2676.342437058458,2647.411743069445,1007.0313457806684,1326.8321577818265,1709.4674617941166,1686.4160627954227,3189.139173658246,2919.1180821882963,30784.41203200858,15645.610045284022,10903.697320332694,3536.893742400226,675.0589104650362,2883.4080321968745,28.93069398901298,1.0809787861380857
2017.125941136208,2653.015534379453,2632.4755547355307,1009.970060879374,1390.41332061492,1749.3895113354108,1725.919216210065,3170.0332116972504,2831.397854274474,27705.915235929988,14081.0414995609,10030.708996026306,3183.208764812872,607.5542671610616,2669.007372334538,20.53997964392238,0.7742125659556959
2017.1286789869955,2608.7985552992627,2588.599920775628,1009.9700926800136,1390.4146642639705,1788.8137541720516,1765.0675763066013,3175.2538161401603,2836.5516844887925,24935.22159787409,12671.923995054312,9027.610138278273,2864.6588103008007,546.7966013000574,2401.968970033477,20.19863452363461,0.7742504488361144
2017.1314168377824,2564.581629726272,2545.4241799945744,1009.9700926800136,1390.4158606729748,1828.2378317687808,1803.412851221854,3180.474564116422,2841.808853945592,22164.630074281085,11398.388676962712,8024.539238675641,2576.7611079743533,486.04117458395126,2160.572796962523,19.157449731697398,0.7470009731662217
2017.1341546885692,2520.364704153281,2549.921738871228,1009.9700926800136,1492.7913514778336,1867.6619093655104,1840.8957434144927,3185.6953120926837,2697.880812071441,19394.03855068809,10258.547803791986,7021.468339073011,2474.1752428849118,425.2857478678451,2200.230870619548,-29.557034717947317,-1.1727284812884664
2017.1368925393565,2476.1477785802904,2562.74394795236,1009.9700926800136,1627.435833495603,1907.08598696224,1878.350895062994,3190.9160600689447,2513.3868693240383,16623.447027095088,9232.66843506832,6018.39743947038,2459.9508016197174,364.530321151739,2293.729214577442,-86.59616937206965,-3.4972132972499694
2017.139630390144,2431.9308530072994,2529.9678438359565,1009.9700926800136,1654.888923574707,1946.5100645589696,1915.9171123533145,3196.136808045206,2481.5715660710184,13852.85550350209,8309.387733200643,5015.3265398677495,2213.9603767428275,303.7748944356328,2064.363062656165,-98.03699082865705,-4.031240884477681
2017.1423682409309,2389.946129754338,2487.803408133594,1009.9700926800136,1654.8952636522208,1983.374776069886,1952.8348345800075,3201.684719787251,2487.2398394691686,11921.476318339131,7478.3523245767265,4316.085329911319,1992.5385924463037,261.4222901050357,1857.9027497501631,-97.85727837925606,-4.094539084415044
2017.145106091718,2349.413948870883,2447.490371779336,1009.9700926800136,1655.9865164766024,2018.5740526668783,1988.949462151688,3207.445524073714,2490.774895427363,10536.190767988925,6730.36514186054,3814.552675924545,1793.245852330356,231.0448006614724,1672.0819095619645,-98.07642290845297,-4.1745058573261655
2017.1478439425048,2308.881767987428,2485.864359526599,1009.9700926800136,1646.117781071711,2053.7733292638704,2024.292139295616,3213.206328360177,2427.354865941068,9150.905217638716,6057.312279599194,3313.0200219377693,1614.0478768065368,200.66731121790912,1567.335861053121,-176.98259153917115,-7.665294689101415
2017.1505817932923,2268.349587103973,2444.434066005099,1009.9700926800136,1646.1175136118286,2088.9726058608626,2060.1771779621554,3218.96713264664,2433.328288255911,7765.619667288505,9294.30849850673,2811.4873679509947,1452.6421742936463,170.28982177434585,1410.6021187670256,-176.08447890112575,-7.762669383158649
2017.1533196440796,2227.817406220518,2403.6934980074066,1009.9700926800136,1646.1175136118286,2124.1718824578543,2095.2734249572163,3224.7279369331027,2439.400509258543,6380.334116938297,8364.878522351519,2309.9547139642195,1307.3779514660453,139.9123323307826,1269.5419016483406,-175.87609178688854,-7.894546981085919
2017.1560574948664,2187.861681080068,2363.5305100091027,1009.9700926800136,1646.1175136118286,2158.7122236557807,2129.7103012140988,3230.571220875629,2445.5545209999677,5121.677482474298,7514.524624441264,1854.2650110583245,1174.4702151032895,112.31151977378804,1140.4805692489845,-175.6688289290346,-8.029247481600995
2017.1587953456535,2151.397318662654,2324.138333556391,1009.9700926800136,1646.1175136118286,2189.2623061598742,2163.2676551050067,3236.913400788948,2451.817243561778,15693.870142063555,14175.63549812534,1668.8384370017625,1057.0231680611564,101.08036337783366,1026.4324875311825,-172.74101489373697,-8.029247475362467
2017.1615331964408,2115.5406956714714,2285.4027302127547,1009.9700926800136,1646.1174920545143,2219.1209503696487,2196.076535435685,3243.339279570357,2458.171888132045,14124.484890886572,12758.073850148976,1501.9545623796655,951.3209121514116,90.97232516713144,923.7892062158148,-169.86203454128326,-8.029249207487789
2017.164271047228,2079.68407369376,2277.8838913046884,1009.9700926800136,1627.406936322687,2248.979593426374,2228.149947274719,3249.7651584913438,2452.7557709329058,12555.097876680218,11482.263693968882,1335.0707186794896,922.6734124525368,80.86428882934808,831.4104276805119,-198.19981761092822,-9.530284917694367
2017.167008898015,2043.8274517160492,2398.4053519166678,1009.9700926800136,1528.301240679879,2278.8382364830986,2260.010164363788,3256.191037412329,2399.907688874669,10985.71086247386,10334.033768606532,1168.1868749793132,1400.1051259217566,70.75625249156471,832.5218461914789,-354.5779002006186,-17.348719917765372
2017.1697467488025,2007.9708297383384,2390.72255593603,1009.9700926800136,1509.2524138421809,2308.696879539824,2293.79161720532,3262.616916333315,2393.2857588514685,9416.323848267506,11311.26871540349,1001.303031279137,1310.5526685508455,60.64821615378134,749.2717329376753,-382.7517261976916,-19.061617854656213
2017.172484599589,1972.114207760628,2388.6008323634164,1009.9700926800136,1486.9274034016223,2338.5555225965486,2327.3526338738943,3269.042795254301,2384.5993761960635,7846.936834061151,21726.439396723148,834.4191875789609,1299.3594634262024,50.54017981599798,674.3445093994727,-416.4866246027884,-21.1187883016023
2017.1752224503764,1936.2575857829167,2348.7906907196843,1009.9700926800136,1486.9274752176382,2368.414165653274,2360.786345111584,3275.468674175287,2391.4036347860924,6277.549819854795,19554.078778817537,667.5353438787845,1169.4230372247714,40.43214347821461,606.9097082232611,-412.5331049367676,-21.30569341423454
2017.177960301164,1900.400963805206,2308.9806768469607,1009.9700926800136,1486.9274752176382,2398.2728087099986,2394.2200503983518,3281.894553096273,2398.2078433720485,4708.16280564844,17381.434839145222,500.6515001786084,1039.487090882151,30.324107140431245,539.4752572833138,-408.57971304175476,-21.49965827335977
2017.1806981519508,1864.544341827495,2269.170662974237,1009.9700926800136,1486.9274752176382,2428.131451766724,2427.653755685119,3288.320432017259,2405.012051958004,3138.775791442084,15208.790899472908,333.7676564784322,909.5511445395308,20.21607080264788,472.0408063433665,-404.62632114674216,-21.7010833193785
2017.1834360027376,1828.687719849784,2229.360649101513,1009.9700926800136,1486.9274752176382,2457.9900948234485,2461.0874609718867,3294.7463109382447,2411.81626054396,1569.388777235728,13036.146959800592,166.8838127782559,779.6151981969106,10.10803446486451,404.6063554034193,-400.6729292517291,-21.910407386814086
2017.186173853525,1797.3812966005776,2189.55063522879,1009.9700926800136,1486.9274752176382,2482.675680579851,2494.5211662586544,3301.795048431046,2418.620469129916,4264.372107107904,10863.50302012828,127.06514556898794,649.6792518542904,7.69624596485555,337.171904463472,-392.16933862821224,-21.818928424921847
2017.188911704312,1767.4249399172522,2149.740621356066,1009.9700926800136,1486.9274752176382,2505.830186309042,2527.954871545422,3309.0247993851817,2425.424677715872,6369.246715917824,8690.859080455963,114.35861773357634,519.7433055116701,6.926620564099873,269.7374535235248,-382.31568143881395,-21.631225904094876
2017.1916495550995,1737.967853097772,2109.9306074833426,1009.9700926800136,1486.9274752176382,2528.42198551703,2561.3885768321898,3316.317986996672,2432.228886301828,5732.331588425897,6518.215140783648,102.92274453942989,389.8073591690499,6.233957815940783,202.30300258357747,-371.96275438557063,-21.402165392333373
2017.1943874058863,1709.001694191276,2073.2185242553137,1009.9700926800136,1486.9274752176382,2550.460964434297,2591.2966683937807,3323.673066985897,2439.4607779682674,5688.734401880037,5359.984192621972,92.630404814123,320.5394516440349,5.610558080906374,166.35419421978187,-364.2168300640376,-21.311671679552674
2017.1971252566732,1680.518332185481,2038.664881031182,1009.9700926800136,1486.9274752176382,2571.95676220849,2618.750868845237,3331.0885312174955,2446.988120740938,6581.675973647096,6302.370172152225,83.36736340331852,288.4854934244693,5.049502216523116,149.71876802240772,-358.14654884570086,-21.311671642399656
2017.1998631074607,1652.5096930217671,2004.6871306402145,1009.9700926800136,1486.9274752176382,2592.9189445259067,2645.553959631596,3338.5628880637933,2454.5906803455428,12884.832844349026,12558.917949213434,75.03062648940346,259.63693086967874,4.544551960129276,134.74688436319877,-352.17743761844736,-21.3116715203321
2017.202600958248,1624.9678639406936,1971.2756774153445,1009.9700926800136,1486.9274752176382,2613.356886194032,2671.717319952215,3346.0946754767406,2462.2666732497923,11596.350726597972,11303.027311627508,67.52756229737342,233.67323244630796,4.090096670652498,121.27219315738206,-346.30781347465086,-21.311671520372297
2017.2053388090349,1597.83520100821,1938.1749924999,1009.9700926800136,1486.9274752176382,2633.3357500015927,2697.529908897411,3353.676374601663,2469.982669220042,10422.751186414933,10117.271935908651,60.693299106756406,209.158503715368,3.676150184635294,108.54949108861824,-340.33979149169,-21.300055930482735
2017.208076659822,1571.20461394212,1905.8720750410507,1009.9700926800136,1486.9274752176382,2652.75171862084,2722.4423335727447,3361.318893048504,2477.801062003558,13539.00060721597,13366.118178569071,54.62396861782796,188.2426492681764,3.308535131147399,97.69453986456509,-334.66746109893074,-21.300055901647145
2017.2108145106088,1545.0178672048098,1874.1075383485995,1009.9700926800136,1486.9274752176382,2671.6706528105374,2746.7481244131145,3369.014605596117,2485.68770785564,12185.102773299615,12029.507633038716,49.16156741903122,169.4183761502056,2.977681355342793,87.92508162704779,-329.0896711437897,-21.30005601418492
2017.2135523613963,1518.91283464655,1842.4617007674888,1009.9700926800136,1486.9274752176382,2690.498168367741,2770.9202856836214,3376.7200225971706,2493.5892841662426,10856.562141482342,10722.863511675192,43.80143716779384,151.0161639338011,2.6530220584722146,78.37466538524002,-323.5488661209388,-21.30134519511308
2017.2162902121836,1493.5976194834009,1811.226575128346,1009.9700926800136,1486.9274752176382,2708.4421558208246,2794.630073995605,3384.5191503072324,2501.542521493402,20949.565820979897,9519.91274837132,39.42129190812044,134.07432631878052,2.3877197591729944,69.58215722253524,-317.6289556449451,-21.266032531225193
2017.219028062971,1468.7043247534125,1780.4465210916158,1009.9700926516992,1486.927472219229,2725.915061259613,2817.8278332001973,3392.3674396267465,2509.552719323952,18854.611914311,8539.083675440743,35.47922627488931,118.66732281761388,2.1489530850553327,61.58615511906227,-311.74219633820326,-21.225660678199684
2017.2217659137575,1444.6605524124398,1760.362348740366,1009.6966118392824,1480.6387291999474,2742.925206236081,2839.781866080079,3400.102447803672,2514.399501814601,16969.150720291844,7685.175231281447,584.3350900877109,360.6961400759338,59.32879678051621,116.13415191957228,-315.70179632792633,-21.85300870856726
2017.2245037645448,1421.4313712062726,1748.8651404385832,1018.4990763661864,1476.2897429339514,2759.4880431537217,2861.3410550458325,3398.3942275652976,2509.114407416628,15272.225269994711,6916.666753654989,1407.5936473808931,638.5123823580095,302.449628499201,386.78007555186537,-327.4337692323106,-23.03549618117966
2017.227241615332,1398.0476776022751,1726.1715876829055,1037.90710158431,1487.8036415550189,2775.6183397042687,2882.649531199077,3386.6674994006225,2499.413485397992,13744.996892948684,15365.882848476956,1505.6615797781,656.9205069352687,342.8746551922638,426.5377197867197,-328.12391008063037,-23.47015165057747
2017.2299794661192,1374.7468597533623,1697.4019974014925,1037.907395242948,1487.8036299988569,2791.3147303703363,2903.521447480738,3394.6995329248293,2507.739070953906,12370.486698778685,13829.956880554191,1355.0987318967996,591.2294708834612,308.58820412835894,383.8843278792234,-322.6551376481302,-23.470149093922387
2017.2327173169065,1352.0636789183764,1673.9300667032207,1056.142112354299,1499.3535007544317,2806.579743668054,2923.856628062566,3384.3108833507463,2499.753850314775,11133.436992446928,12446.96102863356,1354.71715873919,803.6716961818934,338.33563343714064,413.5635673604627,-321.8663877848444,-23.805564249927265
2017.235455167693,1329.811914712128,1651.9562044120876,1083.4625442140766,1517.4390623484026,2821.424899061783,2943.745156586139,3364.8249603034874,2484.1815224883635,10020.087307403628,11202.184410590302,1384.3698752837902,1027.8967332898044,396.4160203270097,477.2965749589853,-322.1442896999595,-24.224800976437024
2017.2381930184804,1308.071816968409,1633.3265757688268,1136.5173764278777,1554.3673387885644,2835.859328157981,2963.2127553581863,3319.50369673721,2446.8431759194164,9017.879124924048,10082.007266636345,1485.336218590802,1385.0155125007757,540.5932191047865,593.5715466139793,-325.2547588004179,-24.86520652621576
2017.240930869268,1286.270617246784,1606.1045365460595,1136.5173986188286,1554.367735719237,2849.891050757291,2982.316496489003,3327.701051668575,2455.3889770806936,18983.22098315018,17860.20722155797,1336.802750180721,1246.5212026640686,486.53411950131016,534.2167213097586,-319.8339192992755,-24.86521226644114
2017.2436687200548,1264.83277304914,1579.3361335397494,1136.5173986188286,1554.3677756919144,2863.520974328961,3000.9141755045976,3335.9368722945483,2463.987561098732,17084.900466947,16074.186807630673,1203.122451581267,1121.869775229217,437.8806989686807,480.7950899554253,-314.50336049060934,-24.865212792710466
2017.2464065708416,1243.3949294283602,1555.39103721258,1136.5173986188286,1569.1290083686315,2877.150897262735,3019.014763402276,3344.1726929815545,2455.498736851507,15186.578368631985,14466.767523986038,1069.442176563195,1259.9083987738777,389.2272870185497,450.9796004740782,-311.9961077842197,-25.09227763440029
2017.249144421629,1221.9570858075806,1529.4678512636606,1136.5173986188286,1569.1290500145544,2890.780820196508,3036.6666832995224,3352.4085136685608,2464.1978612572566,13288.256270316964,13020.08745121249,935.7619015451228,1133.918551126762,340.5738750684187,405.881622022215,-307.51076545608,-25.16543085085912
2017.251882272416,1200.5192421868007,1503.974097994009,1136.5173986188286,1569.1290536520337,2904.410743130282,3053.841227543659,3360.644334355567,2472.944966645298,11389.934172001947,11717.160815182284,802.0816265270507,1020.4477193987964,291.92046311828767,365.2652684558038,-303.45485580720833,-25.27696726080387
2017.2546201232035,1179.081398566021,1490.1810200112047,1136.5173986188286,1567.8552686786572,2918.040666064055,3070.540785942213,3368.8801550425733,2471.740171202924,9491.612073686929,10545.441496255007,668.4013515089786,986.6167206321196,243.26705116815668,369.7532030583509,-311.09962144518363,-26.384914716111858
2017.2573579739903,1157.6435549452412,1509.6683044122,1136.5173986188286,1563.4634175316012,2931.6705889978284,3086.964711333856,3377.1159757295795,2440.648712557343,7593.289975371912,9490.890728936203,534.7210764909065,1282.4756563164003,194.61363921802564,542.8509851514109,-352.02474946695884,-30.40873401516154
2017.2600958247776,1136.2057113244616,1500.4918387680266,1136.5173986188286,1568.6932926409245,2945.300511931602,3103.668404966452,3385.351796416586,2428.3195094595967,5694.9678770568935,8541.798938931885,401.0408014728344,1231.0182617730318,145.96022726789465,528.0308361097045,-364.28612744356496,-32.06163494979452
2017.2628336755647,1115.4493193569672,1475.484848863933,1136.5173986188286,1568.6936523437948,2958.1777625940117,3120.1734920693284,3393.6588377216717,2437.248952557943,4158.701197072977,7687.575627814501,292.85655524747125,1107.9203383878255,106.5861857542491,475.22978720010417,-360.03552950696576,-32.27717505933112
2017.265571526352,1096.6640408176377,1450.856683822929,1136.5173986188286,1568.6936523437948,2968.8782758720854,3136.2572239187693,3402.171502982928,2446.2212857495056,4029.9027704201017,6911.285738305844,257.48974592967016,996.0428579611182,93.71430960895788,427.2412220851192,-354.1926430052913,-32.29727882216477
2017.2683093771388,1078.3863221580557,1426.2652696751968,1136.5173825624388,1568.6936523437948,2979.022101875204,3152.3002175402844,3410.7333116957807,2455.197606275723,4222.669975490972,6142.528175524394,231.74071892682744,885.2508241223358,84.34290625907174,379.7182433651088,-347.8789475171411,-32.25921363885341
2017.271047227926,1068.1219873710036,1401.6738555274646,1130.2486453355118,1568.6936523437948,2988.833503384666,3168.343211161799,3417.8828822002984,2464.1739268019405,3800.404890200264,5373.770612742944,208.56664293762032,774.4587902835532,93.89263752454607,332.1952646450984,-333.55186815646107,-31.227881468617735
2017.2737850787128,1050.320563127941,1377.1141977529796,1130.2481309192904,1568.693635433165,2998.446994178601,3184.351113444178,3426.499230065645,2473.153599204676,4575.124475731021,4610.973789610971,187.70947979228484,664.5258145441899,84.50506614506844,285.0409682902783,-326.7936346250385,-31.113704339161007
2017.2765229295003,1054.86325452243,1372.3873571130475,1113.4254689855215,1562.6598937833128,3007.73741411947,3198.5787693431785,3429.916680664057,2470.1144255954578,4117.621318036749,4149.879531661856,181.49514552082653,598.0731887316707,133.19736145291728,314.48214351805206,-317.52410259061753,-30.100972920359307
2017.279260780288,1037.8795293726862,1350.0286568343151,1113.085228122432,1562.5652235499413,3017.078090378625,3212.6886982932588,3438.3278704177355,2478.885767157482,4981.7290145373645,4697.7159311851365,163.3457031676732,538.2638475898465,119.8780248806866,283.0388755357123,-312.14912746162895,-30.075660866950304
2017.2819986310749,1030.1397283943977,1336.7645760768398,1107.902780933268,1560.4611809696005,3026.110152811644,3226.387330943075,3442.6459561521674,2480.983157845484,4483.635457536618,4227.951612564352,166.90308915931925,484.43685382679473,125.18020848290848,272.26348417431586,-306.6248476824421,-29.76536475885223
2017.2847364818615,1012.9707337573132,1314.4852002526345,1107.9027801794762,1560.4611722529608,3034.988436348317,3239.827327580173,3451.3645680063705,2490.250445749227,19467.676814663893,18915.30887521742,150.21278609039214,435.99307725683866,112.66219294155285,245.0371817465184,-301.51446649532136,-29.76536798619475
2017.2874743326488,996.0878774282448,1292.5770911729037,1107.9027801794762,1560.4611722529608,3043.5562567806705,3252.859199628413,3460.1075039030866,2499.554582780718,17521.57396482909,17024.82291241482,135.19144468376055,392.3934771793046,101.39592654811872,220.53329926469544,-296.48921374465885,-29.76536713910737
2017.290212183436,979.376866621948,1270.6690045020264,1107.9027801794762,1560.4611722529608,3051.937895902756,3265.891047045646,3468.8647755872985,2508.8587220343625,15693.651614673954,15133.29202489308,121.08749492831308,348.7941694536208,90.81771979260296,196.0295810900436,-291.29213788007837,-29.742599382074324
2017.2929500342232,962.8339718464736,1249.4045261171752,1107.9027801794762,1560.4611722529608,3060.137451368802,3278.2163526983563,3477.636014896726,2518.225794766502,13979.933952105966,13575.081363976256,107.86494515702732,312.8799569718085,80.90057830096251,175.84504635709925,-286.5705542707017,-29.763236720982267
2017.2956878850105,946.5110240694412,1228.226709375475,1107.9027801794762,1560.4611722529608,3068.0989254584297,3290.446522735822,3486.425388584131,2527.6013414707368,12410.56879063857,12061.752161486947,95.756195664196,278.0005400264465,71.81880632170221,156.2420882480949,-281.7156853060337,-29.763592619853686
2017.2984257357973,930.631719872724,1207.5764449716962,1107.9027781161124,1560.461164709761,3075.5809055746267,3302.098983007921,3495.250614728015,2537.0270531456194,11107.100562809745,10777.489732833075,85.69933173965997,248.40093684006783,64.27578425195047,139.6063880970575,-276.9447250989722,-29.758788485830674
2017.3011635865848,922.380116214356,1204.747796816195,1105.9863474420958,1551.2052940287372,3082.665185199208,3313.1784116948484,3498.7622694358206,2538.46004329522,9996.39049903056,9699.740372711816,291.7554456460165,472.45080809481294,79.6543891253279,149.39373159651075,-282.36768060183897,-30.612940981505098
2017.303901437372,911.8128980476226,1193.7745537596477,1104.7694060655583,1546.760259600042,3089.59255642258,3324.180353927308,3504.0469577557187,2543.304278548002,8996.732107701328,8729.747681792498,349.16998568761824,523.0353117278496,80.62963765385415,142.0667250089066,-281.96165571202505,-30.92319228163612
2017.3066392881587,904.2818135088338,1186.31952159449,1102.0877922434015,1540.399803359999,3096.3248251509604,3334.969305161209,3507.955287388284,2546.7587157193,8097.046479231596,7856.749187776092,416.8586029194776,590.4397969359064,87.81191466643568,142.8060082649998,-282.03770808565616,-31.189138592899614
2017.3093771389456,894.7033819702925,1175.1035543879304,1100.6085419784877,1536.3629900356382,3102.913134098172,3345.604476120792,3512.8525602445266,2551.8042252906357,7287.324894409596,7071.028215761568,410.4151426411153,569.9415866104188,107.6472875368027,160.53361305900123,-280.4001724176379,-31.340014810288068
2017.312114989733,889.5168470382716,1170.0577672952418,1099.8548655063282,1531.0880801286337,3109.3237342479247,3356.023523935087,3512.810071498953,2552.133774476031,6558.588307773774,6363.915126731304,395.2664242607239,541.6161809065237,193.2891305281291,258.9850956904698,-280.54092025697014,-31.538573011973526
2017.31485284052,880.2838933544432,1158.9244352493977,1104.528376917123,1532.243018698277,3115.630333899852,3366.3299204394434,3511.49081412006,2552.233671447875,5902.719646387968,5727.511866785853,361.7702265028521,492.2760831631282,219.34847736100784,286.03231008941856,-278.6405418949545,-31.65348633531806
2017.3175906913075,870.7010143065894,1147.209377866626,1111.167789569707,1535.2749375090357,3121.7720781744747,3376.4238451457527,3508.7204362407097,2551.2507853135758,5310.02609642251,5154.362049781014,331.54975007242274,448.12369296031375,234.94149996380176,300.9710793214043,-276.5083635600366,-31.75698190500477
2017.3203285420943,867.5222230000699,1144.9988920244002,1131.1631118296866,1546.1477455251515,3127.730972883593,3386.293563533733,3486.372910578133,2533.146644751705,4779.0280918531,4638.916420730343,340.44944963228414,454.0985002782658,309.6869082888914,388.2851420773098,-277.47666902433036,-31.984963804703366
2017.3230663928816,853.0635216522588,1125.9156060021492,1131.1631167140024,1546.147766875174,3133.620550858855,3396.0993622075966,3495.3699290663667,2542.852010750072,36354.79140965943,36138.41328318162,306.4045190189649,408.6887620323238,278.718261865688,349.45688263992537,-272.85208434989033,-31.984966819518423
2017.3258042436687,838.8457958476749,1107.150345853261,1131.1631167140024,1546.147766875174,3139.2530149099757,3405.560240546344,3504.3830908198297,2552.5842925602133,32719.32381626845,32524.57291342212,275.7640608483813,367.8198851316048,250.84642997686768,314.5111937795368,-268.30455000558595,-31.984966883508953
2017.328542094456,824.809407219257,1088.6820998323697,1131.1631371130336,1546.1477673905404,3144.6923428589557,3414.6994895469325,3513.408031100234,2562.341189065148,29362.03658798243,29253.92740343586,247.4691035848711,330.8322457940223,225.107438795786,282.8841967179509,-263.8726926131127,-31.991959633768836
2017.331279945243,816.3980391240565,1077.2290079060992,1140.86556730476,1552.5553294473218,3149.823571097723,3423.488850631098,3507.413640764943,2559.0252578504715,26425.83259864009,26328.53418401147,633.3474677650623,813.830766497798,222.9036469945197,278.6915445956902,-260.83096878204276,-31.94899501006861
2017.33401779603,803.2710182014516,1059.8318776130643,1141.6559684971476,1553.0938852507206,3154.8005779129567,3432.0632677341264,3515.2011536799264,2567.737315237081,23783.198990853336,23695.65108077376,570.0475380989217,732.4542293607271,200.6143976834126,250.8223058160818,-256.5608594116127,-31.93951401185372
2017.3367556468168,789.9145172850402,1042.1923527260449,1141.7040371215116,1553.123017983026,3159.5552959429247,3440.3401193826226,3524.1827679420057,2577.4987557432974,21393.330490682187,21312.73012637997,512.7661565967456,658.7960070404249,180.4555514308589,225.5987027331126,-252.27783544100464,-31.93735903323958
2017.3394934976045,776.7124521733382,1024.8071275721672,1141.7066243841905,1553.1231257751297,3164.1064746819325,3448.301144046425,3533.258967052024,2587.3507484412667,19211.143739451192,19168.85919090402,460.46442443350594,592.5272544537153,162.04860472424537,202.9054918038736,-248.09467539882905,-31.941637436689636
2017.342231348392,776.8677431347704,1019.659067516791,1138.9574760837636,1550.1979295862118,3168.3828998478784,3455.933865294199,3532.004299225074,2588.2191834377877,17290.027026737793,17251.97131104272,634.7546577084391,809.8907645750804,156.35578416264687,195.1053392330682,-242.79132438202055,-31.252594347954705
2017.3449691991784,783.908800441493,1020.4770304582504,1132.8141388917736,1544.395723576725,3172.6501987823526,3463.4598845042274,3527.267180175869,2586.105307295786,15560.933592762503,15526.75014928331,835.4946413351677,1058.51998514848,163.82683675568566,203.79756639212724,-236.5682300167574,-30.17802962328316
2017.3477070499655,787.4757107639822,1017.9765717709632,1126.2745447804498,1538.6168426714248,3177.0231397437856,3470.978904397401,3526.294823003272,2587.2935269951995,14004.81832575008,13974.06091188565,832.6082030617979,1050.290193612271,217.3594427446468,270.7280186248291,-230.50086100698104,-29.27085341887649
2017.350444900753,781.5337413000511,1007.2161957338994,1124.4522887307053,1537.0541618415066,3181.443556859233,3478.435654816128,3530.0665314015005,2592.587733443454,12604.319845059428,12576.641188636033,749.3482718800418,945.2616049273422,227.57279667102105,283.66032442224366,-225.6824544338483,-28.876866411222924
2017.35318275154,780.2461562692413,1000.5802307580356,1122.8897433980728,1535.7295520531115,3185.752914096143,3485.6926610295045,3529.035204528034,2593.7192019943336,11343.788819054276,11318.955863238303,677.0630220077232,851.8118614387354,266.1658895601969,332.12482735023684,-220.33407448879427,-28.239046449433978
